time_slot,weekday,order_gap,demand,supply,temperature,pm25,region_id,poi_ids
114,2,5,381,376,6.0,90.0,12,878555
114,3,11,390,379,6.0,104.25,12,878555
114,4,7,359,352,7.0,121.4,12,878555
115,0,8,346,338,8.25,185.75,12,878555
115,4,9,374,365,7.0,121.4,12,878555
115,5,14,373,359,10.5,118.5,12,878555
115,6,7,329,322,10.5,136.75,12,878555
116,0,7,334,327,9.666666666666666,170.33333333333334,12,878555
116,3,11,323,312,6.0,104.25,12,878555
116,4,13,345,332,7.0,121.4,12,878555
116,5,11,346,335,10.0,116.4,12,878555
116,6,11,370,359,10.5,136.75,12,878555
117,0,7,344,337,8.0,184.75,12,878555
117,3,8,346,338,6.4,109.2,12,878555
117,4,8,329,321,7.0,132.0,12,878555
117,5,10,358,348,10.0,116.4,12,878555
118,0,7,310,303,8.0,183.0,12,878555
118,1,8,376,368,5.5,66.0,12,878555
118,2,11,397,386,6.666666666666667,92.33333333333333,12,878555
118,4,11,382,371,7.0,119.6,12,878555
118,5,5,381,376,11.333333333333334,121.0,12,878555
118,6,16,389,373,12.333333333333334,166.66666666666666,12,878555
119,1,6,384,378,5.0,72.4,12,878555
119,2,11,333,322,6.0,94.5,12,878555
119,3,16,377,361,5.75,105.25,12,878555
119,4,15,409,394,6.6,119.6,12,878555
119,5,10,386,376,9.6,129.2,12,878555
119,6,14,389,375,11.666666666666666,150.0,12,878555
120,0,10,411,401,8.5,141.5,12,878555
120,3,10,426,416,5.8,110.0,12,878555
120,5,16,460,444,11.333333333333334,121.0,12,878555
120,6,20,502,482,12.333333333333334,164.0,12,878555
121,0,12,418,406,8.0,183.0,12,878555
121,1,11,473,462,5.5,66.0,12,878555
121,2,13,416,403,6.666666666666667,92.33333333333333,12,878555
121,5,10,487,477,10.0,129.2,12,878555
121,6,12,484,472,11.333333333333334,150.0,12,878555
122,0,18,382,364,8.0,183.0,12,878555
122,1,12,445,433,5.0,72.4,12,878555
122,2,10,475,465,6.666666666666667,92.33333333333333,12,878555
122,3,17,462,445,5.5,105.25,12,878555
122,4,17,432,415,6.0,114.25,12,878555
123,0,10,452,442,9.666666666666666,164.66666666666666,12,878555
123,1,14,466,452,5.5,66.0,12,878555
123,2,18,479,461,6.0,94.5,12,878555
123,3,11,434,423,5.5,114.75,12,878555
123,4,21,517,496,5.0,113.0,12,878555
123,5,7,483,476,10.0,131.5,12,878555
123,6,11,427,416,10.25,149.5,12,878555
124,0,10,413,403,8.0,185.5,12,878555
124,1,15,471,456,5.5,67.0,12,878555
124,4,14,495,481,6.0,122.4,12,878555
124,6,20,402,382,11.333333333333334,159.33333333333334,12,878555
125,0,5,368,363,9.666666666666666,168.0,12,878555
125,1,14,413,399,5.5,67.0,12,878555
125,2,7,441,434,5.5,98.0,12,878555
125,4,18,431,413,6.5,119.0,12,878555
125,5,15,444,429,9.4,140.2,12,878555
125,6,11,426,415,11.333333333333334,159.33333333333334,12,878555
126,0,8,378,370,8.0,185.5,12,878555
126,2,14,492,478,5.25,98.0,12,878555
126,3,24,481,457,5.5,117.5,12,878555
126,4,28,532,504,6.0,119.2,12,878555
126,5,18,494,476,10.0,145.5,12,878555
127,0,8,394,386,12.0,211.0,12,878555
127,1,9,450,441,5.5,67.0,12,878555
127,3,16,422,406,5.5,117.5,12,878555
127,5,14,483,469,9.2,140.2,12,878555
128,0,9,396,387,9.666666666666666,168.0,12,878555
128,3,17,419,402,5.5,117.5,12,878555
128,5,15,503,488,10.0,136.33333333333334,12,878555
129,0,15,403,388,8.0,175.0,12,878555
129,1,15,437,422,5.5,68.5,12,878555
129,2,8,417,409,5.0,98.0,12,878555
129,3,20,435,415,5.8,125.4,12,878555
130,0,13,383,370,12.0,194.0,12,878555
130,1,10,392,382,4.8,76.0,12,878555
130,2,13,412,399,5.0,99.5,12,878555
130,3,10,331,321,5.5,121.5,12,878555
130,5,4,441,437,9.4,146.2,12,878555
130,6,18,390,372,10.25,156.25,12,878555
131,0,11,359,348,9.0,197.0,12,878555
131,1,16,395,379,5.5,69.0,12,878555
131,3,9,362,353,5.5,124.5,12,878555
132,0,10,325,315,9.0,197.0,12,878555
132,1,14,331,317,5.0,74.5,12,878555
132,2,5,314,309,5.0,99.5,12,878555
132,3,20,354,334,5.0,117.33333333333333,12,878555
132,6,7,355,348,9.75,155.0,12,878555
133,1,8,294,286,5.5,69.0,12,878555
133,2,4,263,259,5.0,99.5,12,878555
133,3,8,280,272,5.8,130.2,12,878555
133,4,17,367,350,5.8,122.6,12,878555
133,6,8,293,285,10.333333333333334,160.66666666666666,12,878555
134,2,7,259,252,5.0,99.5,12,878555
134,3,11,258,247,4.6,110.2,12,878555
134,4,9,352,343,5.8,122.6,12,878555
134,5,103,420,317,9.5,154.5,12,878555
134,6,11,294,283,9.75,155.0,12,878555
135,0,7,276,269,12.0,176.0,12,878555
135,2,12,290,278,5.0,99.5,12,878555
135,4,4,292,288,6.25,123.25,12,878555
135,6,8,252,244,9.0,144.5,12,878555
136,1,9,222,213,4.6,80.8,12,878555
136,5,15,307,292,8.6,140.2,12,878555
137,1,10,256,246,5.0,77.5,12,878555
137,2,11,251,240,5.0,99.5,12,878555
137,5,15,345,330,8.5,145.75,12,878555
137,6,10,264,254,9.0,144.0,12,878555
138,0,13,223,210,9.0,185.0,12,878555
138,1,8,255,247,5.0,77.5,12,878555
138,2,10,253,243,5.0,99.5,12,878555
138,4,15,267,252,5.666666666666667,129.0,12,878555
138,6,9,258,249,8.4,141.0,12,878555
139,0,15,206,191,7.5,189.5,12,878555
139,3,14,221,207,4.333333333333333,128.0,12,878555
140,3,7,181,174,4.333333333333333,128.0,12,878555
141,1,15,208,193,4.0,83.66666666666667,12,878555
141,3,9,212,203,4.0,120.4,12,878555
141,4,19,259,240,5.666666666666667,129.0,12,878555
141,5,19,254,235,8.2,153.2,12,878555
141,6,6,190,184,8.5,141.5,12,878555
142,1,28,197,169,4.0,83.0,12,878555
142,5,10,237,227,8.0,147.0,12,878555
143,1,30,200,170,4.6,79.2,12,878555
143,2,16,185,169,5.5,102.5,12,878555
143,3,59,239,180,2.6666666666666665,92.66666666666667,12,878555
143,4,36,265,229,5.5,130.0,12,878555
143,5,20,240,220,8.0,147.0,12,878555
3,1,45,157,112,7.5,184.0,12,878555
4,1,24,135,111,6.6,159.2,12,878555
4,4,14,244,230,4.0,176.5,12,878555
10,0,23,106,83,8.0,121.0,12,878555
11,0,9,78,69,8.0,121.0,12,878555
11,3,13,96,83,5.0,102.5,12,878555
12,3,10,71,61,5.0,102.5,12,878555
13,0,8,68,60,8.0,121.0,12,878555
18,3,1,35,34,4.75,103.5,12,878555
19,3,3,41,38,4.5,103.5,12,878555
20,3,3,27,24,4.5,103.5,12,878555
28,1,8,23,15,5.333333333333333,117.66666666666667,12,878555
29,1,6,28,22,5.333333333333333,113.66666666666667,12,878555
31,4,34,51,17,3.3333333333333335,150.66666666666666,12,878555
33,2,7,24,17,3.6666666666666665,86.0,12,878555
35,3,9,26,17,4.5,111.5,12,878555
36,2,17,33,16,3.6666666666666665,85.0,12,878555
37,1,8,36,28,5.0,105.0,12,878555
38,6,10,40,30,7.0,135.33333333333334,12,878555
39,5,6,64,58,4.0,141.66666666666666,12,878555
40,4,37,138,101,3.3333333333333335,135.66666666666666,12,878555
41,1,7,170,163,5.6,84.0,12,878555
41,4,13,128,115,3.3333333333333335,135.66666666666666,12,878555
42,2,5,239,234,3.5,82.5,12,878555
42,3,7,219,212,3.6,98.6,12,878555
44,0,8,390,382,8.0,135.0,12,878555
44,1,10,369,359,5.6,84.0,12,878555
45,2,16,452,436,4.2,76.0,12,878555
46,1,3,375,372,5.6,73.8,12,878555
46,3,37,503,466,4.0,108.0,12,878555
46,6,6,220,214,7.2,137.4,12,878555
47,1,5,453,448,5.6,73.8,12,878555
48,4,17,406,389,3.2,132.6,12,878555
50,1,69,585,516,7.0,54.5,12,878555
50,3,62,557,495,4.5,108.0,12,878555
51,2,27,578,551,5.0,68.0,12,878555
52,1,63,523,460,6.75,39.5,12,878555
52,2,29,465,436,4.2,71.6,12,878555
53,0,40,406,366,10.333333333333334,157.33333333333334,12,878555
53,3,23,372,349,3.8,93.8,12,878555
53,6,6,234,228,7.8,136.6,12,878555
54,1,9,327,318,6.5,39.5,12,878555
54,5,6,267,261,5.0,135.0,12,878555
55,2,5,326,321,5.0,69.0,12,878555
55,3,20,367,347,4.5,105.0,12,878555
57,2,7,286,279,4.4,71.6,12,878555
57,6,3,241,238,7.75,135.75,12,878555
58,4,8,260,252,4.4,142.8,12,878555
58,6,3,266,263,8.4,137.0,12,878555
59,5,11,275,264,5.4,140.2,12,878555
60,0,15,263,248,10.333333333333334,155.0,12,878555
61,0,12,248,236,9.0,184.0,12,878555
61,4,15,254,239,5.4,142.8,12,878555
62,0,7,241,234,12.0,202.0,12,878555
62,2,10,267,257,5.0,69.0,12,878555
62,3,7,246,239,6.25,107.5,12,878555
62,5,5,263,258,6.0,136.33333333333334,12,878555
64,1,1,261,260,5.8,61.2,12,878555
64,6,7,269,262,9.6,141.4,12,878555
66,0,7,255,248,9.0,166.5,12,878555
67,0,1,287,286,9.0,166.5,12,878555
67,3,10,284,274,6.75,110.0,12,878555
68,3,8,281,273,7.0,110.0,12,878555
70,1,6,296,290,5.6,62.8,12,878555
71,2,11,272,261,5.5,76.0,12,878555
71,4,25,301,276,7.2,160.6,12,878555
71,5,9,285,276,10.6,158.2,12,878555
72,0,4,269,265,10.666666666666666,161.0,12,878555
72,6,5,326,321,11.5,171.5,12,878555
73,0,6,235,229,8.0,163.66666666666666,12,878555
73,3,4,257,253,8.0,114.5,12,878555
74,1,2,256,254,5.6,61.0,12,878555
74,6,11,341,330,10.8,148.8,12,878555
75,5,10,313,303,10.666666666666666,158.33333333333334,12,878555
75,6,8,323,315,10.8,148.8,12,878555
76,0,10,301,291,8.6,151.4,12,878555
77,6,16,331,315,10.0,137.33333333333334,12,878555
78,1,12,294,282,5.5,70.66666666666667,12,878555
79,3,11,316,305,7.5,117.0,12,878555
79,4,14,348,334,8.4,157.8,12,878555
80,4,19,335,316,8.666666666666666,152.0,12,878555
81,2,10,333,323,5.75,78.0,12,878555
82,0,13,331,318,8.75,183.0,12,878555
82,1,7,306,299,5.8,60.4,12,878555
82,2,7,317,310,6.0,78.0,12,878555
82,5,6,388,382,11.333333333333334,144.66666666666666,12,878555
83,2,15,342,327,6.0,78.0,12,878555
85,2,12,304,292,6.5,78.0,12,878555
85,5,9,342,333,12.0,144.66666666666666,12,878555
86,0,7,330,323,8.4,157.8,12,878555
86,2,6,322,316,6.5,78.0,12,878555
86,5,10,352,342,12.0,144.66666666666666,12,878555
87,0,5,353,348,8.4,157.8,12,878555
87,5,5,353,348,12.0,144.66666666666666,12,878555
88,5,5,415,410,12.0,136.33333333333334,12,878555
89,1,10,304,294,5.8,61.4,12,878555
89,4,10,357,347,9.4,136.4,12,878555
89,5,6,345,339,12.0,127.0,12,878555
90,0,6,325,319,9.0,196.75,12,878555
91,4,69,407,338,9.0,149.5,12,878555
91,5,6,348,342,12.166666666666666,127.0,12,878555
92,1,6,323,317,6.0,51.0,12,878555
92,4,49,422,373,9.4,136.4,12,878555
93,2,7,394,387,6.5,79.5,12,878555
95,2,18,411,393,6.5,81.0,12,878555
95,4,10,405,395,9.4,129.4,12,878555
95,6,19,479,460,11.4,108.4,12,878555
96,2,11,403,392,6.5,81.0,12,878555
96,4,10,418,408,9.4,129.4,12,878555
96,5,12,432,420,12.333333333333334,122.0,12,878555
97,2,11,425,414,6.5,81.0,12,878555
97,4,10,400,390,9.5,121.66666666666667,12,878555
98,2,13,423,410,6.5,81.0,12,878555
98,4,14,471,457,9.2,129.4,12,878555
99,1,11,436,425,5.4,62.0,12,878555
99,5,20,491,471,13.0,122.0,12,878555
99,6,16,522,506,11.4,108.4,12,878555
100,1,13,401,388,5.2,62.0,12,878555
100,2,14,479,465,6.5,87.0,12,878555
100,3,13,445,432,8.5,121.5,12,878555
100,5,14,493,479,12.4,117.0,12,878555
102,2,17,580,563,6.0,87.0,12,878555
102,5,17,584,567,11.666666666666666,116.66666666666667,12,878555
103,0,31,533,502,9.666666666666666,178.33333333333334,12,878555
103,2,36,612,576,6.0,87.0,12,878555
104,2,86,646,560,6.0,87.0,12,878555
104,5,15,541,526,11.6,117.0,12,878555
104,6,12,536,524,11.75,125.0,12,878555
105,1,11,511,500,5.0,64.2,12,878555
105,2,92,603,511,6.666666666666667,85.66666666666667,12,878555
105,5,19,547,528,11.0,116.66666666666667,12,878555
105,6,16,517,501,12.0,157.0,12,878555
106,4,16,488,472,8.333333333333334,114.0,12,878555
106,6,8,461,453,10.0,127.66666666666667,12,878555
107,3,10,446,436,7.5,127.0,12,878555
107,5,15,457,442,10.6,114.4,12,878555
108,4,8,471,463,7.4,120.8,12,878555
108,5,14,445,431,11.0,116.5,12,878555
109,1,9,411,402,5.5,61.5,12,878555
110,4,15,430,415,7.6,120.8,12,878555
111,6,8,387,379,10.5,130.5,12,878555
112,2,12,413,401,6.0,90.5,12,878555
112,6,12,420,408,10.5,129.75,12,878555
113,3,7,365,358,7.666666666666667,124.33333333333333,12,878555
114,1,11,335,324,5.5,64.0,12,878555
114,5,10,341,331,10.2,116.4,12,878555
114,6,9,381,372,10.5,136.75,12,878555
115,1,9,331,322,5.5,64.0,12,878555
115,2,9,382,373,6.0,90.0,12,878555
116,1,13,336,323,5.0,70.8,12,878555
116,2,5,339,334,6.666666666666667,88.33333333333333,12,878555
117,1,12,351,339,5.5,64.0,12,878555
117,2,14,353,339,6.0,90.0,12,878555
117,6,12,398,386,11.666666666666666,130.33333333333334,12,878555
118,3,12,348,336,6.0,105.25,12,878555
120,4,14,452,438,6.5,114.25,12,878555
121,3,10,394,384,4.6,93.8,12,878555
121,4,10,431,421,5.0,113.0,12,878555
122,5,12,426,414,9.6,129.2,12,878555
122,6,13,450,437,10.25,149.5,12,878555
124,2,12,467,455,6.0,98.0,12,878555
124,3,14,422,408,5.8,122.2,12,878555
124,5,13,454,441,9.4,140.2,12,878555
127,4,16,475,459,6.0,119.2,12,878555
127,6,22,475,453,10.25,155.25,12,878555
128,6,11,428,417,11.0,159.33333333333334,12,878555
129,4,17,459,442,6.0,126.5,12,878555
129,5,10,417,407,9.75,132.0,12,878555
129,6,12,413,401,11.0,159.33333333333334,12,878555
130,4,14,431,417,6.0,122.6,12,878555
131,4,12,419,407,6.0,122.6,12,878555
131,6,19,392,373,10.666666666666666,160.66666666666666,12,878555
133,5,93,545,452,9.5,138.25,12,878555
136,0,9,231,222,9.0,185.0,12,878555
136,3,2,254,252,4.0,109.0,12,878555
136,6,6,267,261,9.0,144.0,12,878555
137,0,6,217,211,7.5,189.5,12,878555
137,4,8,257,249,5.666666666666667,129.0,12,878555
138,3,15,226,211,4.333333333333333,128.0,12,878555
139,1,11,223,212,5.666666666666667,72.0,12,878555
139,2,5,247,242,5.0,99.5,12,878555
139,5,15,278,263,8.4,153.2,12,878555
140,0,13,192,179,7.5,189.5,12,878555
141,2,14,194,180,5.0,101.5,12,878555
0,1,28,186,158,7.5,182.5,12,878555
1,0,50,201,151,8.0,134.2,12,878555
19,1,4,39,35,5.666666666666667,127.33333333333333,12,878555
20,1,7,39,32,5.666666666666667,127.33333333333333,12,878555
26,2,5,22,17,3.6666666666666665,84.0,12,878555
27,2,3,22,19,3.6666666666666665,84.0,12,878555
28,2,6,22,16,3.6666666666666665,84.0,12,878555
29,2,5,22,17,3.6666666666666665,85.66666666666667,12,878555
30,2,3,18,15,3.6666666666666665,86.0,12,878555
31,2,4,19,15,3.6666666666666665,86.0,12,878555
32,5,13,33,20,4.5,146.0,12,878555
33,5,7,20,13,4.333333333333333,146.0,12,878555
44,2,7,395,388,4.2,76.0,12,878555
45,1,5,369,364,5.6,85.6,12,878555
49,1,90,569,479,5.6,73.8,12,878555
56,2,8,309,301,5.0,69.0,12,878555
56,4,4,283,279,3.5,135.5,12,878555
59,1,3,255,252,5.8,62.0,12,878555
61,2,5,244,239,5.0,69.0,12,878555
61,5,9,269,260,5.666666666666667,136.33333333333334,12,878555
69,3,7,306,299,7.25,110.0,12,878555
74,4,18,274,256,7.4,160.6,12,878555
98,3,7,428,421,8.0,121.5,12,878555
99,2,26,535,509,6.5,84.0,12,878555
101,1,6,477,471,5.5,54.0,12,878555
101,2,7,449,442,6.5,87.0,12,878555
102,0,11,501,490,8.75,198.75,12,878555
102,1,14,538,524,5.2,62.4,12,878555
103,1,8,585,577,5.4,62.4,12,878555
104,0,10,455,445,8.5,198.75,12,878555
104,1,14,483,469,5.75,54.0,12,878555
106,0,12,484,472,8.5,195.25,12,878555
106,2,64,569,505,6.0,88.0,12,878555
120,1,10,418,408,5.5,66.0,12,878555
120,2,11,433,422,6.666666666666667,92.33333333333333,12,878555
128,4,19,467,448,6.0,119.2,12,878555
132,4,10,397,387,6.0,122.6,12,878555
132,5,42,521,479,9.75,138.25,12,878555
136,4,8,291,283,5.8,128.0,12,878555
139,4,12,232,220,5.8,128.0,12,878555
139,6,19,264,245,8.5,144.0,12,878555
140,1,15,210,195,4.0,86.0,12,878555
141,0,7,183,176,7.5,183.5,12,878555
142,4,29,258,229,5.666666666666667,130.0,12,878555
0,2,22,180,158,5.5,73.5,12,878555
1,1,38,170,132,7.5,182.5,12,878555
1,3,19,173,154,5.5,102.5,12,878555
1,5,27,226,199,5.6,129.6,12,878555
2,0,57,189,132,8.0,134.2,12,878555
2,1,26,144,118,7.5,182.5,12,878555
2,2,31,162,131,4.0,83.0,12,878555
2,3,38,168,130,5.5,102.5,12,878555
3,0,56,181,125,8.0,134.2,12,878555
3,2,20,151,131,4.0,83.0,12,878555
3,4,21,253,232,3.6666666666666665,176.0,12,878555
4,0,29,142,113,8.0,132.6,12,878555
5,0,18,106,88,8.0,125.66666666666667,12,878555
5,1,12,123,111,6.333333333333333,142.66666666666666,12,878555
5,3,30,151,121,5.5,102.0,12,878555
5,5,26,171,145,5.333333333333333,133.33333333333334,12,878555
6,1,37,134,97,6.333333333333333,142.66666666666666,12,878555
6,2,13,126,113,4.0,87.66666666666667,12,878555
6,3,22,110,88,5.5,102.0,12,878555
6,6,33,178,145,7.666666666666667,146.66666666666666,12,878555
7,0,26,106,80,8.0,125.66666666666667,12,878555
7,1,23,117,94,6.333333333333333,142.66666666666666,12,878555
7,3,16,101,85,5.5,102.0,12,878555
7,5,10,117,107,5.0,133.33333333333334,12,878555
7,6,14,114,100,7.666666666666667,146.66666666666666,12,878555
8,0,9,80,71,8.0,125.66666666666667,12,878555
8,1,5,82,77,6.333333333333333,142.66666666666666,12,878555
8,3,3,89,86,5.25,102.0,12,878555
8,4,18,196,178,4.333333333333333,171.66666666666666,12,878555
8,6,16,129,113,7.666666666666667,146.66666666666666,12,878555
9,1,9,81,72,6.0,142.66666666666666,12,878555
9,3,17,82,65,5.0,102.0,12,878555
9,4,14,148,134,4.0,170.8,12,878555
9,5,18,133,115,4.666666666666667,133.33333333333334,12,878555
9,6,21,127,106,7.8,153.6,12,878555
10,1,25,88,63,6.0,137.0,12,878555
10,2,16,91,75,3.6666666666666665,88.0,12,878555
10,3,17,106,89,5.0,102.5,12,878555
10,4,16,158,142,4.0,183.0,12,878555
10,5,10,101,91,4.666666666666667,142.33333333333334,12,878555
11,1,12,72,60,6.0,137.0,12,878555
12,0,2,60,58,8.0,121.0,12,878555
12,1,12,83,71,6.0,137.0,12,878555
12,2,8,80,72,3.6666666666666665,88.0,12,878555
12,5,17,95,78,4.666666666666667,145.0,12,878555
12,6,9,92,83,7.666666666666667,152.0,12,878555
13,1,6,61,55,6.0,137.0,12,878555
13,2,14,78,64,3.6666666666666665,88.0,12,878555
13,3,1,38,37,5.0,102.5,12,878555
13,4,1,93,92,4.0,183.0,12,878555
14,0,8,67,59,8.0,121.0,12,878555
14,2,3,49,46,3.6666666666666665,88.0,12,878555
14,3,5,54,49,5.0,102.5,12,878555
14,5,51,121,70,4.666666666666667,145.0,12,878555
14,6,15,82,67,7.5,152.0,12,878555
15,0,10,56,46,8.0,121.0,12,878555
15,1,15,57,42,6.0,137.0,12,878555
15,2,4,46,42,4.0,88.0,12,878555
15,5,19,82,63,4.666666666666667,145.0,12,878555
15,6,6,51,45,7.333333333333333,152.0,12,878555
16,0,11,56,45,8.0,112.66666666666667,12,878555
16,1,3,56,53,5.666666666666667,135.33333333333334,12,878555
16,2,4,48,44,3.8333333333333335,87.33333333333333,12,878555
16,4,4,61,57,4.0,179.0,12,878555
16,5,12,52,40,4.666666666666667,147.0,12,878555
17,0,6,44,38,8.0,112.66666666666667,12,878555
17,2,3,53,50,3.8333333333333335,84.0,12,878555
17,4,18,90,72,4.0,178.66666666666666,12,878555
17,5,7,50,43,4.666666666666667,147.0,12,878555
18,1,8,39,31,5.666666666666667,127.33333333333333,12,878555
18,4,45,93,48,4.0,178.33333333333334,12,878555
18,5,5,48,43,4.666666666666667,147.0,12,878555
18,6,12,61,49,7.333333333333333,145.66666666666666,12,878555
19,0,5,37,32,8.0,112.66666666666667,12,878555
19,2,6,45,39,3.6666666666666665,84.0,12,878555
19,4,17,75,58,4.0,178.33333333333334,12,878555
19,5,8,52,44,4.666666666666667,147.0,12,878555
19,6,8,46,38,7.333333333333333,145.66666666666666,12,878555
20,0,12,44,32,7.666666666666667,112.66666666666667,12,878555
20,2,8,30,22,3.6666666666666665,84.0,12,878555
20,4,18,63,45,3.8333333333333335,178.33333333333334,12,878555
20,5,4,44,40,4.666666666666667,147.0,12,878555
20,6,9,51,42,7.333333333333333,145.66666666666666,12,878555
21,0,5,32,27,7.666666666666667,112.66666666666667,12,878555
21,1,3,31,28,5.666666666666667,127.33333333333333,12,878555
21,4,11,56,45,3.6666666666666665,178.33333333333334,12,878555
21,5,3,43,40,4.666666666666667,148.0,12,878555
22,0,6,36,30,7.666666666666667,107.0,12,878555
22,2,8,31,23,3.6666666666666665,84.0,12,878555
22,4,4,33,29,3.4,163.4,12,878555
22,5,27,67,40,4.666666666666667,151.66666666666666,12,878555
22,6,17,49,32,7.333333333333333,145.33333333333334,12,878555
23,0,4,26,22,7.666666666666667,107.0,12,878555
23,1,1,19,18,5.666666666666667,117.66666666666667,12,878555
23,4,1,27,26,3.6666666666666665,167.33333333333334,12,878555
23,5,5,43,38,4.666666666666667,151.66666666666666,12,878555
24,0,2,19,17,7.333333333333333,107.0,12,878555
24,4,20,44,24,3.6666666666666665,164.66666666666666,12,878555
24,5,5,30,25,4.666666666666667,151.66666666666666,12,878555
24,6,7,32,25,7.6,151.0,12,878555
25,0,6,24,18,7.0,107.0,12,878555
25,1,2,23,21,5.333333333333333,117.66666666666667,12,878555
25,2,17,38,21,3.6666666666666665,84.0,12,878555
25,3,5,20,15,4.5,108.5,12,878555
25,5,4,21,17,4.666666666666667,151.66666666666666,12,878555
25,6,10,36,26,7.333333333333333,145.33333333333334,12,878555
26,0,3,25,22,7.0,107.0,12,878555
26,1,1,21,20,5.333333333333333,117.66666666666667,12,878555
26,3,16,34,18,4.5,108.5,12,878555
26,5,4,31,27,4.666666666666667,151.66666666666666,12,878555
26,6,6,31,25,7.333333333333333,145.33333333333334,12,878555
27,0,6,24,18,7.333333333333333,107.0,12,878555
27,1,7,23,16,5.333333333333333,117.66666666666667,12,878555
27,4,19,33,14,3.6666666666666665,164.66666666666666,12,878555
27,5,4,28,24,4.666666666666667,151.66666666666666,12,878555
27,6,3,21,18,7.333333333333333,145.33333333333334,12,878555
28,0,9,27,18,7.166666666666667,102.33333333333333,12,878555
28,4,3,25,22,3.3333333333333335,164.66666666666666,12,878555
28,5,1,18,17,4.666666666666667,146.33333333333334,12,878555
28,6,10,34,24,7.6,151.0,12,878555
29,0,2,16,14,7.166666666666667,102.33333333333333,12,878555
29,3,3,17,14,4.5,110.0,12,878555
29,5,7,23,16,4.666666666666667,146.0,12,878555
29,6,7,24,17,7.333333333333333,139.66666666666666,12,878555
30,0,14,27,13,7.333333333333333,103.66666666666667,12,878555
30,3,5,29,24,4.5,110.0,12,878555
30,6,5,18,13,7.333333333333333,139.66666666666666,12,878555
31,0,8,24,16,7.166666666666667,103.66666666666667,12,878555
31,5,8,24,16,4.666666666666667,146.0,12,878555
31,6,11,29,18,7.333333333333333,139.66666666666666,12,878555
32,0,11,27,16,7.0,103.66666666666667,12,878555
32,1,8,17,9,5.0,113.66666666666667,12,878555
32,2,8,25,17,3.6666666666666665,86.0,12,878555
32,3,6,20,14,4.5,110.0,12,878555
32,4,22,38,16,3.1666666666666665,150.66666666666666,12,878555
32,6,23,41,18,7.333333333333333,139.66666666666666,12,878555
33,0,8,23,15,7.166666666666667,103.66666666666667,12,878555
33,1,10,22,12,5.0,109.66666666666667,12,878555
33,3,10,27,17,4.5,108.5,12,878555
33,6,21,33,12,7.333333333333333,139.66666666666666,12,878555
34,0,6,20,14,7.5,105.66666666666667,12,878555
34,1,10,25,15,5.0,108.33333333333333,12,878555
34,2,9,28,19,3.6666666666666665,86.66666666666667,12,878555
34,3,13,29,16,4.5,111.5,12,878555
34,4,35,51,16,3.0,142.0,12,878555
34,5,2,19,17,4.0,143.33333333333334,12,878555
35,0,16,34,18,7.666666666666667,105.66666666666667,12,878555
35,1,14,39,25,5.0,108.33333333333333,12,878555
35,2,14,33,19,3.6666666666666665,86.66666666666667,12,878555
35,4,37,64,27,3.0,142.0,12,878555
35,5,12,34,22,4.333333333333333,141.66666666666666,12,878555
36,0,25,48,23,7.333333333333333,105.66666666666667,12,878555
36,3,18,40,22,4.5,111.5,12,878555
36,4,51,67,16,3.0,142.0,12,878555
36,5,17,42,25,4.333333333333333,141.66666666666666,12,878555
36,6,14,40,26,7.0,135.33333333333334,12,878555
37,2,20,50,30,3.8,82.2,12,878555
37,3,7,37,30,4.5,111.5,12,878555
37,5,11,31,20,4.0,141.66666666666666,12,878555
37,6,27,48,21,7.0,135.33333333333334,12,878555
38,1,22,58,36,5.0,105.0,12,878555
38,2,19,58,39,3.0,92.8,12,878555
38,3,11,49,38,4.5,111.5,12,878555
38,5,7,30,23,4.0,141.66666666666666,12,878555
39,3,1,61,60,4.5,111.5,12,878555
40,0,3,119,116,7.4,124.2,12,878555
40,2,8,99,91,3.6666666666666665,81.0,12,878555
40,3,4,118,114,4.5,111.0,12,878555
40,5,4,63,59,4.0,138.0,12,878555
41,0,6,159,153,7.0,124.2,12,878555
41,2,4,163,159,3.0,87.2,12,878555
41,5,1,77,76,4.0,138.0,12,878555
42,0,10,279,269,8.0,135.0,12,878555
42,1,3,213,210,5.6,84.0,12,878555
42,5,7,124,117,4.333333333333333,138.0,12,878555
43,0,12,314,302,8.0,135.0,12,878555
43,1,4,273,269,4.666666666666667,94.66666666666667,12,878555
43,2,5,290,285,4.2,76.0,12,878555
43,5,5,150,145,4.333333333333333,138.0,12,878555
44,5,13,182,169,4.333333333333333,138.0,12,878555
44,6,14,142,128,7.2,138.8,12,878555
47,3,62,522,460,3.4,96.4,12,878555
48,3,60,583,523,4.0,108.0,12,878555
49,3,85,601,516,3.8,96.4,12,878555
49,6,9,234,225,7.2,136.2,12,878555
50,0,127,651,524,8.75,139.5,12,878555
55,0,3,312,309,8.75,156.25,12,878555
56,0,3,262,259,10.333333333333334,157.33333333333334,12,878555
58,5,9,285,276,5.4,140.2,12,878555
60,5,8,272,264,5.6,140.2,12,878555
65,6,9,264,255,9.6,138.6,12,878555
84,2,11,316,305,6.25,78.0,12,878555
85,3,10,310,300,8.0,119.0,12,878555
87,1,2,280,278,5.8,60.4,12,878555
88,1,7,299,292,5.8,61.4,12,878555
93,3,13,403,390,8.0,120.5,12,878555
95,1,10,357,347,5.8,62.0,12,878555
95,3,12,342,330,8.0,121.5,12,878555
101,3,13,473,460,8.5,121.5,12,878555
